long,lat
-8.93834,39.34057
-4.42593,41.66027
-5.31618,35.88824
-5.34839,37.46221
-3.70034,40.41669
-7.86523,38.01563
-7.49188,39.82389
-7.9096,38.57098
-7.43235,39.2914
-7.49188,39.82389
-8.01626,42.7991
2.74332,39.36754
2.74332,39.36754
